InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
38550,466,17432,Superhero action jacket (Blue) S,2018,8,14,7,2,50,4,0
38551,466,17432,20 mm Anti static bubble wrap (Blue) 10m,2018,8,14,7,20,580,4,0
38552,466,17432,Halloween skull mask (Gray) L,2018,8,14,7,96,1728,4,0
38553,494,10208,Superhero action jacket (Blue) XXS,2018,8,14,7,4,100,4,0
38554,494,10208,Ride on toy sedan car (Red) 1/12 scale,2018,8,14,7,4,920,4,0
38555,494,10208,Ride on toy sedan car (Green) 1/12 scale,2018,8,14,7,2,460,4,0
38556,494,10208,Bubblewrap dispenser (Red) 1.5m,2018,8,14,7,8,1920,4,0
38557,964,15107,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,8,14,7,120,2160,2,0
38558,964,15107,10 mm Anti static bubble wrap (Blue) 20m,2018,8,14,7,20,840,2,0
38559,1006,11641,10 mm Double sided bubble wrap 10m,2018,8,14,7,60,900,2,0
38560,1006,11641,USB food flash drive - cookie,2018,8,14,7,8,256,2,0
38561,79,12534,Developer joke mug - fun was unexpected at this time (Black),2018,8,14,7,5,65,2,0
38562,79,12534,Developer joke mug - this code was generated by a tool (White),2018,8,14,7,4,52,2,0
38563,988,17693,Halloween zombie mask (Light Brown) L,2018,8,14,7,36,648,4,0
38564,988,17693,Small 9mm replacement blades 9mm,2018,8,14,7,20,80,4,0
38565,988,17693,Furry gorilla with big eyes slippers (Black) XL,2018,8,14,7,6,192,4,0
38566,988,17693,32 mm Double sided bubble wrap 10m,2018,8,14,7,20,440,4,0
38567,150,12043,Plush shark slippers (Gray) M,2018,8,14,7,5,160,3,0
38568,150,12043,RC toy sedan car with remote control (Green) 1/50 scale,2018,8,14,7,7,175,3,0
38569,150,12043,Animal with big feet slippers (Brown) XL,2018,8,14,7,5,160,3,0
38570,194,14119,Halloween skull mask (Gray) L,2018,8,14,7,36,648,4,0
38571,194,14119,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,8,14,7,12,216,4,0
38572,194,14119,Animal with big feet slippers (Brown) XL,2018,8,14,7,2,64,4,0
38573,194,14119,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,8,14,7,84,1512,4,0
38574,533,19435,Developer joke mug - there are 10 types of people in the world (Black),2018,8,14,7,1,13,3,0
38575,533,19435,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,8,14,7,48,864,3,0
38576,533,19435,Office cube periscope (Black),2018,8,14,7,40,760,3,0
38577,481,16237,Large sized bubblewrap roll 50m,2018,8,14,7,90,2160,2,0
38578,481,16237,USB food flash drive - dim sum 10 drive variety pack,2018,8,14,9,8,1920,2,0
38579,880,19165,Void fill 100 L bag (White) 100L,2018,8,14,7,10,130,3,0
38580,880,19165,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,8,14,7,48,864,3,0
38581,880,19165,Halloween zombie mask (Light Brown) L,2018,8,14,7,84,1512,3,0
38582,198,13162,Shipping carton (Brown) 229x229x229mm,2018,8,14,7,125,125,3,0
38583,198,13162,Alien officer hoodie (Black) XXL,2018,8,14,7,5,175,3,0
38584,198,13162,Black and orange fragile despatch tape 48mmx75m,2018,8,14,7,216,864,3,0
38585,846,14914,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2018,8,15,7,60,1080,1,0
38586,17,11146,Tape dispenser (Red),2018,8,15,7,40,1280,1,0
38587,988,16770,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2018,8,15,7,48,864,1,0
38588,912,17514,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,8,15,7,36,648,1,0
38589,16,12295,Black and orange fragile despatch tape 48mmx100m,2018,8,15,7,72,288,4,0
38590,16,12295,RC toy sedan car with remote control (Black) 1/50 scale,2018,8,15,7,9,225,4,0
38591,16,12295,Developer joke mug - that's a hardware problem (Black),2018,8,15,7,10,130,4,0
38592,16,12295,Furry animal socks (Pink) L,2018,8,15,10,84,420,4,0
38593,808,13984,Developer joke mug - Oct 31 = Dec 25 (White),2018,8,15,7,6,78,3,0
38594,808,13984,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,8,15,7,8,104,3,0
38595,808,13984,Bubblewrap dispenser (Blue) 1.5m,2018,8,15,7,5,1200,3,0
38596,510,18095,DBA joke mug - two types of DBAs (White),2018,8,15,7,1,13,4,0
38597,510,18095,"""The Gu"" red shirt XML tag t-shirt (White) XL",2018,8,15,7,36,648,4,0
38598,510,18095,Black and orange fragile despatch tape 48mmx100m,2018,8,15,7,216,864,4,0
38599,510,18095,Permanent marker red 5mm nib (Red) 5mm,2018,8,15,7,24,72,4,0
38600,948,14670,Alien officer hoodie (Black) 5XL,2018,8,15,7,6,210,2,0
38601,948,14670,20 mm Anti static bubble wrap (Blue) 20m,2018,8,15,7,10,450,2,0
38602,183,18131,Alien officer hoodie (Black) XXL,2018,8,15,7,5,175,3,0
38603,183,18131,20 mm Double sided bubble wrap 10m,2018,8,15,7,30,540,3,0
38604,183,18131,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,8,15,7,108,1944,3,0
38605,188,13085,Shipping carton (Brown) 305x305x305mm,2018,8,15,7,125,500,4,0
38606,188,13085,Medium sized bubblewrap roll 20m,2018,8,15,7,20,400,4,0
38607,188,13085,"""The Gu"" red shirt XML tag t-shirt (White) XL",2018,8,15,7,24,432,4,0
38608,188,13085,Express post box 5kg (White) 350x280x130mm,2018,8,15,7,125,125,4,0
38609,138,19919,DBA joke mug - two types of DBAs (Black),2018,8,15,7,10,130,5,0
38610,138,19919,Developer joke mug - old C developers never die (Black),2018,8,15,7,3,39,5,0
38611,138,19919,10 mm Anti static bubble wrap (Blue) 10m,2018,8,15,7,90,2340,5,0
38612,138,19919,20 mm Double sided bubble wrap 10m,2018,8,15,7,40,720,5,0
38613,138,19919,DBA joke mug - daaaaaa-ta (White),2018,8,15,7,6,78,5,0
38614,547,10074,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,15,7,7,210,2,0
38615,547,10074,20 mm Double sided bubble wrap 20m,2018,8,15,7,20,660,2,0
38616,976,11849,Plush shark slippers (Gray) XL,2018,8,15,7,4,128,2,0
38617,976,11849,"Developer joke mug - (hip, hip, array) (Black)",2018,8,15,7,3,39,2,0
38618,148,14306,10 mm Double sided bubble wrap 10m,2018,8,15,7,70,1050,4,0
38619,148,14306,Ride on vintage American toy coupe (Red) 1/12 scale,2018,8,15,7,5,1425,4,0
38620,148,14306,Express post box 5kg (White) 350x280x130mm,2018,8,15,7,200,200,4,0
38621,148,14306,RC toy sedan car with remote control (Red) 1/50 scale,2018,8,15,7,2,50,4,0
38622,990,15130,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,8,15,7,120,2160,2,0
38623,990,15130,Dinosaur battery-powered slippers (Green) M,2018,8,15,7,4,128,2,0
38624,568,16379,Plush shark slippers (Gray) M,2018,8,15,7,4,128,3,0
38625,568,16379,Black and orange glass with care despatch tape  48mmx100m,2018,8,15,7,120,480,3,0
38626,568,16379,Shipping carton (Brown) 229x229x229mm,2018,8,15,7,150,150,3,0
38627,87,14627,Black and orange handle with care despatch tape  48mmx100m,2018,8,15,7,240,960,2,0
38628,87,14627,32 mm Double sided bubble wrap 10m,2018,8,15,7,80,1760,2,0
38629,872,19571,Ogre battery-powered slippers (Green) XL,2018,8,15,7,8,256,2,0
38630,872,19571,Black and orange fragile despatch tape 48mmx75m,2018,8,15,7,288,1152,2,0
38631,875,19627,Developer joke mug - there are 10 types of people in the world (Black),2018,8,15,7,5,65,2,0
38632,875,19627,Black and orange fragile despatch tape 48mmx100m,2018,8,15,7,180,720,2,0
38633,522,16925,RC toy sedan car with remote control (Yellow) 1/50 scale,2018,8,15,7,1,25,5,0
38634,522,16925,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,8,15,7,36,648,5,0
38635,522,16925,Developer joke mug - a foo walks into a bar (White),2018,8,15,7,8,104,5,0
38636,522,16925,Permanent marker blue 5mm nib (Blue) 5mm,2018,8,15,7,36,108,5,0
38637,522,16925,DBA joke mug - mind if I join you? (White),2018,8,15,7,2,26,5,0
38638,525,12562,IT joke mug - that behavior is by design (Black),2018,8,15,7,3,39,5,0
38639,525,12562,Void fill 300 L bag (White) 300L,2018,8,15,7,80,3040,5,0
38640,525,12562,Alien officer hoodie (Black) 4XL,2018,8,15,7,8,280,5,0
38641,525,12562,Ride on big wheel monster truck (Black) 1/12 scale,2018,8,15,7,2,690,5,0
38642,525,12562,RC toy sedan car with remote control (Red) 1/50 scale,2018,8,15,7,8,200,5,0
38643,545,10131,Developer joke mug - old C developers never die (White),2018,8,15,7,1,13,2,0
38644,545,10131,Tape dispenser (Blue),2018,8,15,7,100,3200,2,0
38645,917,15020,Furry gorilla with big eyes slippers (Black) S,2018,8,15,7,5,160,3,0
38646,917,15020,DBA joke mug - you might be a DBA if (Black),2018,8,15,7,9,117,3,0
38647,917,15020,Developer joke mug - a foo walks into a bar (Black),2018,8,15,7,5,65,3,0
38648,912,19619,Animal with big feet slippers (Brown) M,2018,8,15,7,7,224,4,0
38649,912,19619,Shipping carton (Brown) 413x285x187mm,2018,8,15,7,200,200,4,0
38650,912,19619,DBA joke mug - two types of DBAs (Black),2018,8,15,7,2,26,4,0
38651,912,19619,10 mm Anti static bubble wrap (Blue) 20m,2018,8,15,7,100,4200,4,0
38652,3,15463,USB food flash drive - banana,2018,8,15,7,3,96,3,0
38653,3,15463,RC toy sedan car with remote control (Yellow) 1/50 scale,2018,8,15,7,9,225,3,0
38654,3,15463,USB food flash drive - donut,2018,8,15,7,2,64,3,0
38655,120,17237,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",2018,8,15,7,48,864,1,0
38656,967,15059,Medium sized bubblewrap roll 20m,2018,8,15,7,50,1000,3,0
38657,967,15059,Developer joke mug - there are 10 types of people in the world (White),2018,8,15,7,5,65,3,0
38658,967,15059,Air cushion film 200mmx100mm 325m,2018,8,15,7,7,609,3,0
38659,121,12929,Ride on toy sedan car (Blue) 1/12 scale,2018,8,15,7,9,2070,5,0
38660,121,12929,USB food flash drive - fortune cookie,2018,8,15,7,3,96,5,0
38661,121,12929,Shipping carton (Brown) 305x305x305mm,2018,8,15,7,225,900,5,0
38662,121,12929,Black and orange this way up despatch tape 48mmx75m,2018,8,15,7,48,192,5,0
38663,121,12929,Halloween zombie mask (Light Brown) XL,2018,8,15,7,48,864,5,0
38664,567,16937,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,8,15,7,60,1080,5,0
38665,567,16937,32 mm Anti static bubble wrap (Blue) 10m,2018,8,15,7,40,1280,5,0
38666,567,16937,DBA joke mug - SELECT caffeine FROM mug (White),2018,8,15,7,7,91,5,0
38667,567,16937,Ride on toy sedan car (Green) 1/12 scale,2018,8,15,7,9,2070,5,0
38668,567,16937,Furry animal socks (Pink) S,2018,8,15,10,48,240,5,0
38669,500,12690,10 mm Double sided bubble wrap 50m,2018,8,15,7,100,10500,4,0
38670,500,12690,IT joke mug - keyboard not found … press F1 to continue (Black),2018,8,15,7,4,52,4,0
38671,500,12690,20 mm Anti static bubble wrap (Blue) 10m,2018,8,15,7,10,290,4,0
38672,500,12690,Pack of 12 action figures (female),2018,8,15,9,7,112,4,0
38673,940,14946,Ride on toy sedan car (Yellow) 1/12 scale,2018,8,15,7,9,2070,5,0
38674,940,14946,Ride on toy sedan car (Black) 1/12 scale,2018,8,15,7,8,1840,5,0
38675,940,14946,20 mm Anti static bubble wrap (Blue) 10m,2018,8,15,7,100,2900,5,0
38676,940,14946,IT joke mug - that behavior is by design (White),2018,8,15,7,6,78,5,0
38677,940,14946,Ogre battery-powered slippers (Green) M,2018,8,15,7,3,96,5,0
38678,67,15759,Developer joke mug - understanding recursion requires understanding recursion (White),2018,8,15,7,8,104,1,0
38679,478,11974,Permanent marker black 5mm nib (Black) 5mm,2018,8,15,7,60,180,4,0
38680,478,11974,Shipping carton (Brown) 500x310x310mm,2018,8,15,7,50,150,4,0
38681,478,11974,Void fill 400 L bag (White) 400L,2018,8,15,7,40,2000,4,0
38682,478,11974,10 mm Double sided bubble wrap 20m,2018,8,15,7,100,3000,4,0
38683,877,15548,Dinosaur battery-powered slippers (Green) S,2018,8,15,7,4,128,4,0
38684,877,15548,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,8,15,7,3,39,4,0
38685,877,15548,Plush shark slippers (Gray) M,2018,8,15,7,1,32,4,0
38686,877,15548,Developer joke mug - there are 10 types of people in the world (Black),2018,8,15,7,4,52,4,0
38687,841,11069,20 mm Anti static bubble wrap (Blue) 50m,2018,8,15,7,30,3060,4,0
38688,841,11069,DBA joke mug - I will get you in order (Black),2018,8,15,7,1,13,4,0
38689,841,11069,32 mm Anti static bubble wrap (Blue) 20m,2018,8,15,7,30,1440,4,0
38690,841,11069,Shipping carton (Brown) 356x229x229mm,2018,8,15,7,175,175,4,0
38691,469,10308,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,8,15,7,72,1296,4,0
38692,469,10308,RC toy sedan car with remote control (Blue) 1/50 scale,2018,8,15,7,5,125,4,0
38693,469,10308,Shipping carton (Brown) 457x279x279mm,2018,8,15,7,175,175,4,0
38694,469,10308,Developer joke mug - old C developers never die (White),2018,8,15,7,9,117,4,0
38695,868,13331,"""The Gu"" red shirt XML tag t-shirt (White) XS",2018,8,16,7,72,1296,1,0
38696,402,16870,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,8,16,7,96,1728,1,0
38697,190,16399,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,8,16,7,60,1080,1,0
38698,1013,14514,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,8,16,7,48,864,1,0
38699,863,10907,DBA joke mug - daaaaaa-ta (White),2018,8,16,7,1,13,5,0
38700,863,10907,DBA joke mug - I will get you in order (Black),2018,8,16,7,3,39,5,0
38701,863,10907,Ride on toy sedan car (Pink) 1/12 scale,2018,8,16,7,7,1610,5,0
38702,863,10907,"Developer joke mug - (hip, hip, array) (Black)",2018,8,16,7,10,130,5,0
38703,863,10907,Halloween skull mask (Gray) XL,2018,8,16,7,24,432,5,0
38704,895,16571,Superhero action jacket (Blue) M,2018,8,16,7,1,30,2,0
38705,895,16571,Superhero action jacket (Blue) 3XS,2018,8,16,7,1,25,2,0
38706,63,17466,DBA joke mug - two types of DBAs (Black),2018,8,16,7,8,104,3,0
38707,63,17466,Small sized bubblewrap roll 10m,2018,8,16,7,90,450,3,0
38708,63,17466,DBA joke mug - it depends (Black),2018,8,16,7,7,91,3,0
38709,521,15273,Developer joke mug - there are 10 types of people in the world (Black),2018,8,16,7,10,130,3,0
38710,521,15273,Tape dispenser (Black),2018,8,16,7,60,1920,3,0
38711,521,15273,DBA joke mug - SELECT caffeine FROM mug (White),2018,8,16,7,6,78,3,0
38712,843,11742,20 mm Anti static bubble wrap (Blue) 10m,2018,8,16,7,50,1450,5,0
38713,843,11742,20 mm Double sided bubble wrap 50m,2018,8,16,7,80,8640,5,0
38714,843,11742,Pack of 12 action figures (female),2018,8,16,9,3,48,5,0
38715,843,11742,USB food flash drive - shrimp cocktail,2018,8,16,7,5,160,5,0
38716,843,11742,RC toy sedan car with remote control (Blue) 1/50 scale,2018,8,16,7,5,125,5,0
38717,452,15997,Air cushion film 200mmx200mm 325m,2018,8,16,7,10,900,2,0
38718,452,15997,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,8,16,7,36,648,2,0
38719,832,10456,Developer joke mug - old C developers never die (Black),2018,8,16,7,6,78,2,0
38720,832,10456,Halloween skull mask (Gray) XL,2018,8,16,7,36,648,2,0
38721,139,14326,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,8,16,7,3,39,3,0
38722,139,14326,Halloween skull mask (Gray) XL,2018,8,16,7,72,1296,3,0
38723,139,14326,Superhero action jacket (Blue) 3XS,2018,8,16,7,8,200,3,0
38724,895,12004,USB food flash drive - dessert 10 drive variety pack,2018,8,16,9,9,2160,2,0
38725,895,12004,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,8,16,7,36,648,2,0
38726,587,10493,DBA joke mug - mind if I join you? (Black),2018,8,16,7,5,65,4,0
38727,587,10493,IT joke mug - keyboard not found … press F1 to continue (Black),2018,8,16,7,2,26,4,0
38728,587,10493,Furry animal socks (Pink) S,2018,8,16,10,72,360,4,0
38729,587,10493,Void fill 100 L bag (White) 100L,2018,8,16,7,90,1170,4,0
38730,25,15920,Black and orange fragile despatch tape 48mmx75m,2018,8,16,7,108,432,3,0
38731,25,15920,Air cushion machine (Blue),2018,8,16,7,2,3798,3,0
38732,25,15920,Shipping carton (Brown) 500x310x310mm,2018,8,16,7,50,150,3,0
38733,148,19745,Shipping carton (Brown) 457x279x279mm,2018,8,16,7,25,25,3,0
38734,148,19745,Bubblewrap dispenser (Blue) 1.5m,2018,8,16,7,5,1200,3,0
38735,148,19745,Developer joke mug - a foo walks into a bar (Black),2018,8,16,7,9,117,3,0
38736,951,11307,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2018,8,16,7,36,648,3,0
38737,951,11307,DBA joke mug - I will get you in order (Black),2018,8,16,7,2,26,3,0
38738,951,11307,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,16,7,6,180,3,0
38739,9,16824,IT joke mug - hardware: part of the computer that can be kicked (White),2018,8,16,7,2,26,4,0
38740,9,16824,20 mm Double sided bubble wrap 20m,2018,8,16,7,60,1980,4,0
38741,9,16824,Developer joke mug - there are 10 types of people in the world (Black),2018,8,16,7,6,78,4,0
38742,9,16824,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,8,16,7,96,1728,4,0
38743,94,13307,Developer joke mug - old C developers never die (Black),2018,8,16,7,5,65,4,0
38744,94,13307,10 mm Anti static bubble wrap (Blue) 50m,2018,8,16,7,20,1980,4,0
38745,94,13307,32 mm Double sided bubble wrap 50m,2018,8,16,7,10,1120,4,0
38746,94,13307,Alien officer hoodie (Black) 4XL,2018,8,16,7,2,70,4,0
38747,433,19532,Superhero action jacket (Blue) M,2018,8,16,7,1,30,3,0
38748,433,19532,Shipping carton (Brown) 279x254x217mm,2018,8,16,7,200,200,3,0
38749,433,19532,Alien officer hoodie (Black) 3XL,2018,8,16,7,1,35,3,0
38750,4,14589,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,8,16,7,72,1296,4,0
38751,4,14589,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,8,16,7,120,2160,4,0
38752,4,14589,Animal with big feet slippers (Brown) XL,2018,8,16,7,8,256,4,0
38753,4,14589,Ride on toy sedan car (Pink) 1/12 scale,2018,8,16,7,6,1380,4,0
38754,890,15100,DBA joke mug - mind if I join you? (White),2018,8,16,7,4,52,3,0
38755,890,15100,Ride on toy sedan car (Blue) 1/12 scale,2018,8,16,7,4,920,3,0
38756,890,15100,Developer joke mug - that's a hardware problem (Black),2018,8,16,7,9,117,3,0
38757,197,19039,USB food flash drive - pizza slice,2018,8,16,7,6,192,2,0
38758,197,19039,Small sized bubblewrap roll 10m,2018,8,16,7,10,50,2,0
38759,451,13942,Ogre battery-powered slippers (Green) S,2018,8,16,7,3,96,2,0
38760,451,13942,32 mm Double sided bubble wrap 10m,2018,8,16,7,20,440,2,0
38761,586,10699,Furry gorilla with big eyes slippers (Black) M,2018,8,16,7,4,128,3,0
38762,586,10699,IT joke mug - hardware: part of the computer that can be kicked (White),2018,8,16,7,6,78,3,0
38763,586,10699,Bubblewrap dispenser (Red) 1.5m,2018,8,16,7,8,1920,3,0
38764,867,15478,Shipping carton (Brown) 457x457x457mm,2018,8,16,7,225,450,4,0
38765,867,15478,Black and orange glass with care despatch tape 48mmx75m,2018,8,16,7,24,96,4,0
38766,867,15478,Halloween zombie mask (Light Brown) M,2018,8,16,7,72,1296,4,0
38767,867,15478,Superhero action jacket (Blue) L,2018,8,16,7,7,210,4,0
38768,555,13808,Void fill 400 L bag (White) 400L,2018,8,16,7,90,4500,3,0
38769,555,13808,Superhero action jacket (Blue) 4XL,2018,8,16,7,2,68,3,0
38770,555,13808,Plush shark slippers (Gray) S,2018,8,16,7,10,320,3,0
38771,539,11996,Alien officer hoodie (Black) XL,2018,8,16,7,3,105,5,0
38772,539,11996,Furry gorilla with big eyes slippers (Black) XL,2018,8,16,7,3,96,5,0
38773,539,11996,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,8,16,7,2,26,5,0
38774,539,11996,Developer joke mug - this code was generated by a tool (Black),2018,8,16,7,10,130,5,0
38775,539,11996,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",2018,8,16,7,24,432,5,0
38776,525,17684,DBA joke mug - you might be a DBA if (Black),2018,8,16,7,4,52,5,0
38777,525,17684,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,8,16,7,1,13,5,0
38778,525,17684,Shipping carton (Brown) 457x457x457mm,2018,8,16,7,25,50,5,0
38779,525,17684,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,8,16,7,1,13,5,0
38780,525,17684,Developer joke mug - a foo walks into a bar (White),2018,8,16,7,9,117,5,0
38781,888,13110,IT joke mug - keyboard not found … press F1 to continue (Black),2018,8,16,7,9,117,5,0
38782,888,13110,USB food flash drive - hot dog,2018,8,16,7,5,160,5,0
